"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","Month"
2024,"WA","All regions","65 and over","speed_fines","Camera Issued",3349,0,0,"05"
2024,"WA","All regions","65 and over","speed_fines","Police issued",642,0,0,"05"
2024,"WA","All regions","65 and over","speed_fines","Camera Issued",1604,0,0,"05"
2024,"WA","All regions","65 and over","speed_fines","Unspecified",0,0,3,"05"
2024,"WA","All regions","65 and over","unlicensed_driving","Unspecified",6,0,17,"05"
2024,"ACT","Major Cities of Australia","0-16","speed_fines","Camera Issued",1,0,0,"06"
2024,"ACT","Major Cities of Australia","0-16","speed_fines","Police issued",1,0,0,"06"
2024,"ACT","Major Cities of Australia","0-16","unlicensed_driving","Unspecified",2,1,5,"06"
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Camera Issued",307,0,0,"06"
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",1,0,0,"06"
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Camera Issued",326,0,0,"06"
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Camera Issued",189,0,0,"06"
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Police issued",41,0,3,"06"
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Unspecified",6,2,6,"06"
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Camera Issued",1058,0,0,"06"
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",2,0,0,"06"
2024,"ACT","Major Cities of Australia","26-39","speed_fines","Camera Issued",685,0,0,"06"
2024,"ACT","Major Cities of Australia","26-39","speed_fines","Camera Issued",492,0,0,"06"
2024,"ACT","Major Cities of Australia","26-39","speed_fines","Police issued",48,0,3,"06"
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Unspecified",4,1,24,"06"
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Camera Issued",1056,0,0,"06"
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued",2,0,0,"06"
2024,"ACT","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",1,0,0,"06"
2024,"ACT","Major Cities of Australia","40-64","speed_fines","Camera Issued",1098,0,0,"06"
2024,"ACT","Major Cities of Australia","40-64","speed_fines","Camera Issued",695,0,0,"06"
2024,"ACT","Major Cities of Australia","40-64","speed_fines","Police issued",34,0,2,"06"
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Unspecified",11,1,10,"06"
2024,"ACT","Major Cities of Australia","65 and over","mobile_phone_use","Camera Issued",123,0,0,"06"
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Camera Issued",336,0,0,"06"
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Camera Issued",228,0,0,"06"
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Police issued",2,0,0,"06"
2024,"ACT","Major Cities of Australia","Unspecified","mobile_phone_use","Camera Issued",72,0,0,"06"
2024,"ACT","Major Cities of Australia","Unspecified","speed_fines","Camera Issued",37,0,0,"06"
2024,"ACT","Major Cities of Australia","Unspecified","speed_fines","Camera Issued",35,0,0,"06"
2024,"NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued",1,0,0,"06"
2024,"NSW","Inner Regional Australia","0-16","speed_fines","Police issued",5,0,6,"06"
2024,"NSW","Inner Regional Australia","0-16","unlicensed_driving","Unspecified",1,0,7,"06"
2024,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",54,0,0,"06"
2024,"NSW","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",66,0,6,"06"
2024,"NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1564,0,14,"06"
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Unspecified",47,0,177,"06"
2024,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",54,0,0,"06"
2024,"NSW","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",105,0,1,"06"
2024,"NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2374,0,14,"06"
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Unspecified",91,0,299,"06"
2024,"NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued",37,0,1,"06"
2024,"NSW","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",70,0,0,"06"
2024,"NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2544,0,19,"06"
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Unspecified",68,0,199,"06"
2024,"NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",11,0,0,"06"
2024,"NSW","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",14,0,1,"06"
2024,"NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",636,0,0,"06"
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Unspecified",12,0,13,"06"
2024,"NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued",2,0,0,"06"
2024,"NSW","Major Cities of Australia","0-16","speed_fines","Police issued",5,0,1,"06"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Unspecified",2,0,12,"06"
2024,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",404,0,12,"06"
2024,"NSW","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",90,0,3,"06"
2024,"NSW","Major Cities of Australia","17-25","speed_fines","Police issued",2232,0,53,"06"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Unspecified",187,0,510,"06"
2024,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",383,0,1,"06"
2024,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",180,0,5,"06"
2024,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",2458,0,27,"06"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Unspecified",187,0,699,"06"
2024,"NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",259,0,2,"06"
2024,"NSW","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",119,0,2,"06"
2024,"NSW","Major Cities of Australia","40-64","speed_fines","Police issued",2288,0,10,"06"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Unspecified",115,0,455,"06"
2024,"NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",26,0,1,"06"
2024,"NSW","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",16,0,0,"06"
2024,"NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",308,0,0,"06"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Unspecified",6,0,31,"06"
2024,"NSW","Outer Regional Australia","0-16","non_wearing_seatbelts","Police issued",3,0,0,"06"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Unspecified",2,0,4,"06"
2024,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",5,0,0,"06"
2024,"NSW","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",14,0,1,"06"
2024,"NSW","Outer Regional Australia","17-25","speed_fines","Police issued",448,0,2,"06"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Unspecified",11,0,34,"06"
2024,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",12,0,0,"06"
2024,"NSW","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",35,0,3,"06"
2024,"NSW","Outer Regional Australia","26-39","speed_fines","Police issued",699,0,3,"06"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Unspecified",21,0,85,"06"
2024,"NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",8,0,0,"06"
2024,"NSW","Outer Regional Australia","40-64","non_wearing_seatbelts","Police issued",28,0,0,"06"
2024,"NSW","Outer Regional Australia","40-64","speed_fines","Police issued",767,0,2,"06"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Unspecified",16,0,38,"06"
2024,"NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0,"06"
2024,"NSW","Outer Regional Australia","65 and over","non_wearing_seatbelts","Police issued",2,0,0,"06"
2024,"NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",194,0,1,"06"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Unspecified",2,0,5,"06"
2024,"NSW","Remote Australia","17-25","mobile_phone_use","Police issued",1,0,0,"06"
2024,"NSW","Remote Australia","17-25","non_wearing_seatbelts","Police issued",2,0,1,"06"
2024,"NSW","Remote Australia","17-25","speed_fines","Police issued",35,0,0,"06"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Unspecified",0,0,9,"06"
2024,"NSW","Remote Australia","26-39","non_wearing_seatbelts","Police issued",5,0,0,"06"
2024,"NSW","Remote Australia","26-39","speed_fines","Police issued",68,0,0,"06"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Unspecified",1,0,11,"06"
2024,"NSW","Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0,"06"
2024,"NSW","Remote Australia","40-64","non_wearing_seatbelts","Police issued",3,0,0,"06"
2024,"NSW","Remote Australia","40-64","speed_fines","Police issued",76,0,0,"06"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Unspecified",2,0,4,"06"
2024,"NSW","Remote Australia","65 and over","mobile_phone_use","Police issued",1,0,0,"06"
2024,"NSW","Remote Australia","65 and over","speed_fines","Police issued",37,0,0,"06"
2024,"NSW","All regions","17-25","mobile_phone_use","Police issued",4,0,0,"06"
2024,"NSW","All regions","17-25","non_wearing_seatbelts","Police issued",1,0,0,"06"
2024,"NSW","All regions","17-25","speed_fines","Police issued",33,0,17,"06"
2024,"NSW","All regions","17-25","unlicensed_driving","Unspecified",5,0,4,"06"
2024,"NSW","All regions","26-39","mobile_phone_use","Police issued",4,0,0,"06"
2024,"NSW","All regions","26-39","non_wearing_seatbelts","Police issued",5,0,0,"06"
2024,"NSW","All regions","26-39","speed_fines","Police issued",50,0,0,"06"
2024,"NSW","All regions","26-39","unlicensed_driving","Unspecified",3,0,15,"06"
2024,"NSW","All regions","40-64","non_wearing_seatbelts","Police issued",2,0,0,"06"
2024,"NSW","All regions","40-64","speed_fines","Police issued",49,0,0,"06"
2024,"NSW","All regions","40-64","unlicensed_driving","Unspecified",1,0,8,"06"
2024,"NSW","All regions","65 and over","non_wearing_seatbelts","Police issued",1,0,0,"06"
2024,"NSW","All regions","65 and over","speed_fines","Police issued",10,0,0,"06"
2024,"NSW","All regions","Unspecified","mobile_phone_use","Camera Issued",11704,0,0,"06"
2024,"NSW","All regions","Unspecified","speed_fines","Camera Issued",37747,0,0,"06"
2024,"NSW","All regions","Unspecified","speed_fines","Camera Issued",3312,0,0,"06"
2024,"NSW","All regions","Unspecified","speed_fines","Camera Issued",17350,0,0,"06"
2024,"NSW","Very Remote Australia","17-25","non_wearing_seatbelts","Police issued",3,0,0,"06"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Unspecified",0,0,4,"06"
2024,"NSW","Very Remote Australia","26-39","non_wearing_seatbelts","Police issued",2,0,1,"06"
2024,"NSW","Very Remote Australia","26-39","speed_fines","Police issued",3,0,0,"06"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Unspecified",0,0,5,"06"
2024,"NSW","Very Remote Australia","40-64","speed_fines","Police issued",10,0,0,"06"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Unspecified",0,0,1,"06"
2024,"NSW","Very Remote Australia","65 and over","speed_fines","Police issued",3,0,0,"06"
2024,"NSW","Very Remote Australia","65 and over","unlicensed_driving","Unspecified",0,0,1,"06"
2024,"NT","All regions","0-16","non_wearing_seatbelts","Police issued",0,1,3,"06"
2024,"NT","All regions","0-16","speed_fines","Camera Issued",1,0,0,"06"
2024,"NT","All regions","0-16","speed_fines","Camera Issued",2,0,0,"06"
2024,"NT","All regions","0-16","speed_fines","Police issued",1,0,0,"06"
2024,"NT","All regions","0-16","unlicensed_driving","Unspecified",0,8,14,"06"
2024,"NT","All regions","17-25","mobile_phone_use","Police issued",2,0,0,"06"
2024,"NT","All regions","17-25","non_wearing_seatbelts","Police issued",9,1,27,"06"
2024,"NT","All regions","17-25","speed_fines","Camera Issued",119,0,0,"06"
2024,"NT","All regions","17-25","speed_fines","Camera Issued",184,0,0,"06"
2024,"NT","All regions","17-25","speed_fines","Unspecified",0,3,13,"06"
2024,"NT","All regions","17-25","speed_fines","Police issued",52,0,0,"06"
2024,"NT","All regions","17-25","unlicensed_driving","Unspecified",5,11,51,"06"
2024,"NT","All regions","26-39","mobile_phone_use","Police issued",8,0,0,"06"
2024,"NT","All regions","26-39","non_wearing_seatbelts","Police issued",30,1,14,"06"
2024,"NT","All regions","26-39","speed_fines","Camera Issued",383,0,0,"06"
2024,"NT","All regions","26-39","speed_fines","Camera Issued",508,0,0,"06"
2024,"NT","All regions","26-39","speed_fines","Unspecified",0,0,5,"06"
2024,"NT","All regions","26-39","speed_fines","Police issued",83,0,0,"06"
2024,"NT","All regions","26-39","unlicensed_driving","Unspecified",13,22,56,"06"
2024,"NT","All regions","40-64","mobile_phone_use","Police issued",12,0,0,"06"
2024,"NT","All regions","40-64","non_wearing_seatbelts","Police issued",22,2,23,"06"
2024,"NT","All regions","40-64","speed_fines","Camera Issued",610,0,0,"06"
2024,"NT","All regions","40-64","speed_fines","Camera Issued",537,0,0,"06"
2024,"NT","All regions","40-64","speed_fines","Unspecified",0,1,6,"06"
2024,"NT","All regions","40-64","speed_fines","Police issued",98,0,0,"06"
2024,"NT","All regions","40-64","unlicensed_driving","Unspecified",9,8,43,"06"
2024,"NT","All regions","65 and over","mobile_phone_use","Police issued",2,0,0,"06"
2024,"NT","All regions","65 and over","speed_fines","Camera Issued",98,0,0,"06"
2024,"NT","All regions","65 and over","speed_fines","Camera Issued",169,0,0,"06"
2024,"NT","All regions","65 and over","speed_fines","Unspecified",0,0,1,"06"
2024,"NT","All regions","65 and over","speed_fines","Police issued",23,0,0,"06"
2024,"NT","All regions","65 and over","unlicensed_driving","Unspecified",1,0,1,"06"
2024,"NT","All regions","Unspecified","speed_fines","Camera Issued",42,0,0,"06"
2024,"NT","All regions","Unspecified","speed_fines","Camera Issued",47,0,0,"06"
2024,"QLD","All regions","0-16","mobile_phone_use","Camera Issued",168,0,0,"06"
2024,"QLD","All regions","0-16","non_wearing_seatbelts","Camera Issued",63,0,0,"06"
2024,"QLD","All regions","0-16","non_wearing_seatbelts","Police issued",2,0,0,"06"
2024,"QLD","All regions","0-16","speed_fines","Camera Issued",626,0,0,"06"
2024,"QLD","All regions","0-16","speed_fines","Camera Issued",886,0,0,"06"
2024,"QLD","All regions","0-16","speed_fines","Police issued",2,0,0,"06"
2024,"QLD","All regions","0-16","unlicensed_driving","Unspecified",58,0,0,"06"
2024,"QLD","All regions","17-25","mobile_phone_use","Camera Issued",780,0,0,"06"
2024,"QLD","All regions","17-25","mobile_phone_use","Police issued",45,0,0,"06"
2024,"QLD","All regions","17-25","non_wearing_seatbelts","Camera Issued",437,0,0,"06"
2024,"QLD","All regions","17-25","non_wearing_seatbelts","Police issued",61,0,0,"06"
2024,"QLD","All regions","17-25","speed_fines","Camera Issued",2949,0,0,"06"
2024,"QLD","All regions","17-25","speed_fines","Camera Issued",5614,0,0,"06"
2024,"QLD","All regions","17-25","speed_fines","Police issued",1988,0,0,"06"
2024,"QLD","All regions","17-25","unlicensed_driving","Unspecified",605,0,0,"06"
2024,"QLD","All regions","26-39","mobile_phone_use","Camera Issued",2234,0,0,"06"
2024,"QLD","All regions","26-39","mobile_phone_use","Police issued",86,0,0,"06"
2024,"QLD","All regions","26-39","non_wearing_seatbelts","Camera Issued",1040,0,0,"06"
2024,"QLD","All regions","26-39","non_wearing_seatbelts","Police issued",117,0,0,"06"
2024,"QLD","All regions","26-39","speed_fines","Camera Issued",6273,0,0,"06"
2024,"QLD","All regions","26-39","speed_fines","Camera Issued",11578,0,0,"06"
2024,"QLD","All regions","26-39","speed_fines","Police issued",2760,0,0,"06"
2024,"QLD","All regions","26-39","unlicensed_driving","Unspecified",964,0,0,"06"
2024,"QLD","All regions","40-64","mobile_phone_use","Camera Issued",2335,0,0,"06"
2024,"QLD","All regions","40-64","mobile_phone_use","Police issued",62,0,0,"06"
2024,"QLD","All regions","40-64","non_wearing_seatbelts","Camera Issued",1125,0,0,"06"
2024,"QLD","All regions","40-64","non_wearing_seatbelts","Police issued",80,0,0,"06"
2024,"QLD","All regions","40-64","speed_fines","Camera Issued",9509,0,0,"06"
2024,"QLD","All regions","40-64","speed_fines","Camera Issued",16502,0,0,"06"
2024,"QLD","All regions","40-64","speed_fines","Police issued",3150,0,0,"06"
2024,"QLD","All regions","40-64","unlicensed_driving","Unspecified",590,0,0,"06"
2024,"QLD","All regions","65 and over","mobile_phone_use","Camera Issued",326,0,0,"06"
2024,"QLD","All regions","65 and over","mobile_phone_use","Police issued",7,0,0,"06"
2024,"QLD","All regions","65 and over","non_wearing_seatbelts","Camera Issued",263,0,0,"06"
2024,"QLD","All regions","65 and over","non_wearing_seatbelts","Police issued",12,0,0,"06"
2024,"QLD","All regions","65 and over","speed_fines","Camera Issued",2592,0,0,"06"
2024,"QLD","All regions","65 and over","speed_fines","Camera Issued",4354,0,0,"06"
2024,"QLD","All regions","65 and over","speed_fines","Police issued",591,0,0,"06"
2024,"QLD","All regions","65 and over","unlicensed_driving","Unspecified",34,0,0,"06"
2024,"QLD","All regions","Unspecified","mobile_phone_use","Camera Issued",18,0,0,"06"
2024,"QLD","All regions","Unspecified","non_wearing_seatbelts","Camera Issued",22,0,0,"06"
2024,"QLD","All regions","Unspecified","speed_fines","Camera Issued",79,0,0,"06"
2024,"QLD","All regions","Unspecified","speed_fines","Camera Issued",114,0,0,"06"
